Probe ID,TargetID,ENTREZ_GENE_ID,log2(Fold change) D1 500vNT,Symmetrical raw fold changeD1 500vNT,FDRAdj p-val D1 500vNT,D1 500vNT DEG,log2(Fold change) D4 500vNT,Symmetrical raw fold change D4 500vNT,FDRAdj p-val D4 500vNT,D4 500vNTDEG,log2(Fold change) D7 500vNT,Symmetrical raw fold change D7 500vNT,FDRAdj p-val D7 500vNT,D7 500vNT DEG,log2(Fold change) D14 500vNT,Symmetrical raw fold change D14 500vNT,FDR Adj p-val D14 500vNT,D14 500vNT DEG,log2(Fold change)  D1 50vNT,Symmetrical raw fold change  D1 50vNT,FDR Adj p-val D1 50vNT,D1 50vNT DEG,log2(Fold change) D4 50vNT,Symmetrical raw fold change D4 50vNT,FDRAd p-val D4 50vNT,D4 50vNT DEG,log2(Fold change) D7 50vNT,Symmetrical raw fold change  D7 50vNT,FDRAdj p-val D7 50vNT,D7 50vNT DEG,log2(Fold change) D14 50vNT,Symmetrical raw fold change D14 50vNT,FDRAdj p-val D14 50vNT,D14 50vNT DEG,D14 50vNT DEG,D7 50vNT DEG,D4 50vNT DEG,D1 50vNT DEG,D14 500vNT DEG,D7 500vNT DEG,D4 500vNTDEG,D1 500vNT DEG,DEG DOWN ANY,DEG UP ANY
3440338,RNF181,51255,-0.4042242,-1.323377,0.01498194,FALSE,-0.5837206,-1.498709,0.000112593,DOWN,-0.2153502,-1.160986,0.3215266,FALSE,-0.5532858,-1.467424,0.00117304,DOWN,-0.006403665,-1.004449,0.9926587,FALSE,-0.2215012,-1.165946,0.3700834,FALSE,-0.4002041,-1.319695,0.009873425,FALSE,-0.2832351,-1.216921,0.1518405,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3440341,PHACTR3,116154,-1.141445,-2.206018,1.419E-06,DOWN,0.3692362,1.291669,0.01727508,FALSE,0.3193041,1.247728,0.1284991,FALSE,-0.5323141,-1.446247,0.00064215,DOWN,-0.07783893,-1.055436,0.9324008,FALSE,-0.4013823,-1.320773,0.04257102,FALSE,0.2783907,1.212841,0.08985284,FALSE,0.4981386,1.41239,0.006338811,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
3440630,ESPN,83715,-0.4853966,-1.399971,1.22394E-05,FALSE,-0.4707333,-1.385814,2.49072E-07,FALSE,-0.2970677,-1.228645,0.00023569,FALSE,-0.6192281,-1.536053,3.5312E-09,DOWN,-0.09659635,-1.069248,0.7682117,FALSE,-0.04950071,-1.034907,0.7997385,FALSE,-0.4309813,-1.34815,2.36546E-08,FALSE,-0.44908,-1.365169,6.27959E-06,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3520121,RPL28,6158,-0.8561013,-1.81014,2.25335E-05,DOWN,-0.6600596,-1.580148,4.97245E-06,DOWN,-0.09264153,-1.066321,0.5598406,FALSE,-0.7175103,-1.644342,7.29504E-07,DOWN,-0.2449729,-1.185071,0.6086583,FALSE,-0.3979431,-1.317628,0.02245274,FALSE,-0.1788842,-1.132008,0.07057635,FALSE,-0.450803,-1.366801,0.00613379,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3520278,GALK1,2584,-0.9487144,-1.930152,2.4972E-05,DOWN,-0.9606039,-1.946124,2.36308E-07,DOWN,0.2061194,1.153581,0.3797806,FALSE,-1.325343,-2.505925,8.54111E-09,DOWN,0.341991,1.267505,0.531502,FALSE,0.2101617,1.156818,0.4275842,FALSE,-0.3737476,-1.295714,0.01918229,FALSE,-0.368099,-1.290651,0.1353422,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3710397,EFNA1,1942,-0.1744196,-1.12851,0.3602808,FALSE,0.5941703,1.509604,0.000318701,UP,-0.3502544,-1.274785,0.08758548,FALSE,-0.7632228,-1.697278,2.69115E-05,DOWN,0.02203237,1.015389,0.981381,FALSE,-0.01606452,-1.011197,0.9633049,FALSE,0.09950545,1.071406,0.4776105,FALSE,0.1382935,1.100603,0.5326575,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,UP,FALSE,1,1
3710594,PPP2R2A,5520,0.150569,1.110007,0.4674557,FALSE,-0.5694607,-1.483969,0.000480113,DOWN,-0.1498404,-1.109447,0.4923309,FALSE,-0.6044239,-1.520372,0.001072587,DOWN,-0.1661523,-1.122062,0.8250732,FALSE,-0.1950134,-1.144735,0.3905005,FALSE,-0.3705618,-1.292856,0.02693675,FALSE,-0.1416292,-1.10315,0.514423,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3710612,FRAG1,27315,-0.8949146,-1.8595,8.19975E-05,DOWN,-0.5413885,-1.455373,0.000747382,DOWN,-0.05225945,-1.036888,0.8539153,FALSE,-0.6436127,-1.562236,0.000498913,DOWN,0.02185825,1.015266,0.9831604,FALSE,-0.09164056,-1.065581,0.7475828,FALSE,-0.3727276,-1.294798,0.01125578,FALSE,-0.2670981,-1.203385,0.2246661,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3780608,ST6GALNAC6,30815,-0.6014425,-1.517233,0.000490022,DOWN,-0.5720806,-1.486666,1.72709E-05,DOWN,0.07900238,1.056287,0.6379882,FALSE,-0.7156764,-1.642253,2.27683E-05,DOWN,-0.2343949,-1.176413,0.6439416,FALSE,-0.1266268,-1.091738,0.5364473,FALSE,-0.1885964,-1.139654,0.08188473,FALSE,-0.3792605,-1.300675,0.03120144,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3800392,GRINA,2907,0.06442852,1.045671,0.6947089,FALSE,-0.3153576,-1.24432,0.03026172,FALSE,0.2088175,1.15574,0.2576676,FALSE,-0.8473676,-1.799215,1.89905E-07,DOWN,0.1529877,1.11187,0.7736395,FALSE,0.1759138,1.12968,0.3940048,FALSE,-0.1827987,-1.135084,0.1369807,FALSE,-0.06292332,-1.04458,0.7535324,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3830465,APOC1,341,-0.333209,-1.259812,0.003233477,FALSE,-0.5494454,-1.463523,1.69468E-06,DOWN,-0.06084885,-1.043079,0.5500896,FALSE,-0.5685222,-1.483004,1.3063E-06,DOWN,0.1196877,1.0865,0.7796225,FALSE,-0.1873584,-1.138677,0.2320624,FALSE,-0.1513694,-1.110623,0.02541528,FALSE,-0.4335609,-1.350563,0.000185328,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3840390,HS.181245,,0.06602289,1.046827,0.4849977,FALSE,-0.4298282,-1.347073,5.05056E-06,FALSE,-0.1985137,-1.147516,0.02668951,FALSE,-0.5332101,-1.447146,2.35424E-06,DOWN,0.1654595,1.121523,0.4827604,FALSE,-0.1420915,-1.103504,0.3022552,FALSE,-0.3420975,-1.267598,6.91619E-06,FALSE,-0.4289259,-1.346231,0.000338767,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3850632,CTTN,2017,0.4173557,1.335478,0.02423819,FALSE,-0.1398473,-1.101789,0.3024182,FALSE,-0.3127863,-1.242104,0.1148211,FALSE,-0.5184257,-1.432391,0.02051315,DOWN,0.04480656,1.031545,0.9557739,FALSE,-0.3105679,-1.240196,0.2380452,FALSE,-0.07557033,-1.053778,0.5912326,FALSE,-0.3057481,-1.236059,0.1310361,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3850703,MOSPD3,64598,-0.2983494,-1.229737,0.03193615,FALSE,-0.5360443,-1.449991,1.14751E-06,DOWN,0.02336634,1.016328,0.8545637,FALSE,-0.534066,-1.448004,1.2673E-05,DOWN,0.1574403,1.115306,0.7561436,FALSE,-0.1646179,-1.120869,0.3212023,FALSE,-0.1144956,-1.082596,0.162877,FALSE,-0.3010931,-1.232078,0.01761992,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3870630,ATP6V1F,9296,-0.570145,-1.484673,0.002338333,DOWN,-0.6396927,-1.557997,0.00011223,DOWN,-0.151772,-1.110933,0.5513669,FALSE,-0.8815874,-1.842401,2.51353E-05,DOWN,-0.01810131,-1.012626,0.986155,FALSE,-0.1692107,-1.124443,0.5314137,FALSE,-0.3750888,-1.296919,0.02021309,FALSE,-0.4526211,-1.368524,0.0346205,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3890025,TMSL3,7117,0.666868,1.587623,0.000550956,UP,-0.2349626,-1.176876,0.1768102,FALSE,0.0777247,1.055352,0.7497722,FALSE,-0.7387891,-1.668775,0.000121532,DOWN,0.1242159,1.089915,0.8634747,FALSE,0.1655144,1.121566,0.5401985,FALSE,-0.3723401,-1.294451,0.02561313,FALSE,-0.1283689,-1.093057,0.5429426,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,UP,1,1
3890427,LOC729843,729843,-0.4558722,-1.371612,0.008297589,FALSE,-0.7228593,-1.65045,8.30236E-06,DOWN,-0.1932945,-1.143372,0.4578184,FALSE,-0.9212938,-1.893813,6.67747E-06,DOWN,0.3067147,1.236888,0.5399065,FALSE,-0.1812825,-1.133891,0.4923041,FALSE,-0.4939414,-1.408287,0.008287034,FALSE,-0.4895407,-1.403998,0.01120121,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3890528,ATG9A,79065,-0.72752,-1.65579,2.69378E-05,DOWN,-0.6679631,-1.588828,3.4195E-06,DOWN,-0.08063662,-1.057485,0.7253825,FALSE,-0.5194402,-1.433399,0.000665075,DOWN,-0.3388453,-1.264744,0.5095077,FALSE,0.06100455,1.043192,0.806909,FALSE,-0.4413366,-1.357862,0.001178742,FALSE,-0.2352626,-1.177121,0.1851497,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3890630,LOC727808,727808,-0.5026618,-1.416825,0.001977089,DOWN,-0.9425727,-1.921952,2.88229E-08,DOWN,-0.2621981,-1.199305,0.1871644,FALSE,-0.7340521,-1.663304,0.000334757,DOWN,-0.399605,-1.319147,0.3211831,FALSE,0.02907323,1.020356,0.9173402,FALSE,-0.4931064,-1.407472,0.000317715,FALSE,-0.4948451,-1.409169,0.01444009,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3890670,DCAKD,79877,-0.6283741,-1.545822,0.000732411,DOWN,-0.9712539,-1.960544,2.54952E-07,DOWN,0.1833958,1.135554,0.4108442,FALSE,-0.6237221,-1.540845,0.001676529,DOWN,0.02621961,1.01834,0.9791381,FALSE,-0.2102137,-1.15686,0.4177442,FALSE,-0.3125491,-1.2419,0.0292708,FALSE,-0.4149516,-1.333254,0.04969963,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3890681,SLC41A3,54946,-0.2631329,-1.200082,0.09219784,FALSE,-0.3920524,-1.312259,0.005783672,FALSE,-0.3195057,-1.247903,0.08037608,FALSE,-0.5176233,-1.431595,0.001062638,DOWN,0.01846493,1.012881,0.9807733,FALSE,-0.3144128,-1.243505,0.1159902,FALSE,-0.3694726,-1.29188,0.01027595,FALSE,-0.1621986,-1.118991,0.434519,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3940138,PKD1,5310,-0.7003117,-1.624856,2.59236E-07,DOWN,-0.5739259,-1.488569,2.6624E-08,DOWN,-0.2616271,-1.19883,0.002289,FALSE,-0.5647283,-1.479109,1.27732E-06,DOWN,-0.1749551,-1.128929,0.6434333,FALSE,-0.2036463,-1.151605,0.08861428,FALSE,-0.4403535,-1.356937,3.24156E-06,FALSE,-0.4255488,-1.343083,5.84836E-05,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
3990224,TNFRSF25,8718,-0.2976352,-1.229128,0.061569,FALSE,-0.6454612,-1.564239,0.000539496,DOWN,0.3367651,1.262922,0.05397505,FALSE,-1.012001,-2.016707,2.81635E-06,DOWN,0.2358277,1.177582,0.6516024,FALSE,0.11179,1.080568,0.7371408,FALSE,-0.1501005,-1.109647,0.2004783,FALSE,-0.1903654,-1.141053,0.425761,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
3990403,MXRA7,439921,-0.4104812,-1.329129,0.007169981,FALSE,-0.483532,-1.398162,0.000392572,FALSE,0.002603194,1.001806,0.9913372,FALSE,-0.5505751,-1.464669,0.000570089,DOWN,0.05720006,1.040444,0.9391933,FALSE,-0.1452571,-1.105928,0.4763994,FALSE,-0.262093,-1.199217,0.02935189,FALSE,-0.2323196,-1.174722,0.2685593,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
3990521,LOC728635,728635,-0.6760918,-1.597806,0.000112743,DOWN,-0.3794479,-1.300844,0.005183599,FALSE,-0.3007866,-1.231816,0.149607,FALSE,-0.5269437,-1.440874,0.005479409,DOWN,-0.06752323,-1.047916,0.9257658,FALSE,-0.1074485,-1.077321,0.6118721,FALSE,-0.3791433,-1.300569,0.007411441,FALSE,-0.2593241,-1.196918,0.1757881,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4010138,GALNT5,11227,0.3575639,1.281261,7.35769E-05,FALSE,-0.6083381,-1.524502,6.64264E-07,DOWN,-0.3343535,-1.260812,0.003906414,FALSE,-0.6954551,-1.619395,4.73925E-07,DOWN,0.2227124,1.166925,0.3606606,FALSE,-0.1144225,-1.082542,0.4595433,FALSE,-0.4870954,-1.40162,2.30485E-06,FALSE,-0.4282475,-1.345598,0.000678303,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4010270,LOC440731,440731,0.2453987,1.18542,0.1139093,FALSE,-0.3028562,-1.233584,0.02093646,FALSE,0.05274991,1.03724,0.8026047,FALSE,-0.6419018,-1.560385,3.89983E-05,DOWN,0.3202504,1.248547,0.4593853,FALSE,-0.1710734,-1.125896,0.3954954,FALSE,-0.2560684,-1.19422,0.08817241,FALSE,-0.1677995,-1.123344,0.3806643,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4010438,LOC653438,653438,0.1980833,1.147173,0.2060394,FALSE,-0.2211105,-1.16563,0.06806812,FALSE,-0.2734319,-1.20868,0.04295887,FALSE,-0.6153196,-1.531897,0.002281681,DOWN,0.2911558,1.22362,0.5356168,FALSE,-0.3202804,-1.248573,0.04596623,FALSE,-0.07912409,-1.056376,0.5214735,FALSE,-0.4846036,-1.399201,0.004133496,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4010753,RHOG,391,-0.1632732,-1.119825,0.3683955,FALSE,-0.3445674,-1.26977,0.008133884,FALSE,0.1355188,1.098488,0.5730069,FALSE,-0.6818148,-1.604156,0.002533604,DOWN,-0.2648506,-1.201512,0.5979183,FALSE,0.1489381,1.108753,0.5389782,FALSE,0.1633748,1.119904,0.336794,FALSE,-0.4444521,-1.360797,0.02352218,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4040097,KLF6,1316,-0.5797923,-1.494634,0.003084546,DOWN,0.1483354,1.10829,0.3110453,FALSE,-0.4758902,-1.390776,0.01663968,FALSE,-1.360836,-2.56834,9.55672E-08,DOWN,0.2131575,1.159222,0.7855322,FALSE,-0.3139198,-1.24308,0.2911851,FALSE,-0.2265109,-1.170002,0.1351294,FALSE,-0.2662723,-1.202696,0.1785766,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4040128,NFASC,23114,-0.1738954,-1.1281,0.1136924,FALSE,-0.2003243,-1.148957,0.02009456,FALSE,0.2538672,1.192399,0.03249592,FALSE,-0.5734823,-1.488111,1.53125E-08,DOWN,0.1485788,1.108477,0.6769456,FALSE,0.05523683,1.03903,0.7377453,FALSE,0.05686588,1.040204,0.4930862,FALSE,-0.1355326,-1.098498,0.2401647,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4050300,RAPGEF3,10411,-0.07500664,-1.053366,0.5825639,FALSE,-0.791247,-1.73057,1.02195E-07,DOWN,0.1557611,1.114009,0.3049915,FALSE,-0.6641193,-1.584601,9.23177E-06,DOWN,0.06880579,1.048848,0.9068764,FALSE,0.3335546,1.260114,0.212694,FALSE,-0.2323173,-1.17472,0.00324805,FALSE,-0.3371493,-1.263258,0.03796504,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4050438,SIGMAR1,10280,0.4309895,1.348158,0.02605102,FALSE,-0.413722,-1.332118,0.002593299,FALSE,-0.2092692,-1.156102,0.2547995,FALSE,-0.5149688,-1.428963,0.03358407,DOWN,0.1315724,1.095487,0.8333113,FALSE,-0.428613,-1.345939,0.03805465,FALSE,-0.08779689,-1.062746,0.5051954,FALSE,-0.4860525,-1.400607,0.006265548,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4050475,KIAA0319L,79932,-0.6255345,-1.542782,3.42726E-05,DOWN,-0.5138,-1.427806,7.42179E-05,DOWN,-0.1581686,-1.11587,0.2649472,FALSE,-0.6343132,-1.552199,2.15654E-05,DOWN,-0.06887443,-1.048898,0.9074976,FALSE,-0.1738065,-1.128031,0.3062277,FALSE,-0.3325389,-1.259227,0.001215855,FALSE,-0.3738486,-1.295805,0.01530765,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4060292,BRE,9577,-0.8434813,-1.794375,5.63728E-07,DOWN,-0.2240096,-1.167975,0.05837484,FALSE,-0.1915056,-1.141955,0.2312976,FALSE,-0.5219789,-1.435923,0.00021472,DOWN,0.01378996,1.009604,0.9872593,FALSE,-0.04504129,-1.031713,0.8393943,FALSE,-0.07078867,-1.050291,0.5765424,FALSE,-0.3986645,-1.318287,0.01364011,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4070376,NCRNA00219,114915,-0.9078639,-1.876265,0.000290038,DOWN,0.2119397,1.158244,0.09991706,FALSE,0.04338313,1.030528,0.8605493,FALSE,-0.5073148,-1.421402,0.008973451,DOWN,-0.08966755,-1.064125,0.9214509,FALSE,-0.4508219,-1.366819,0.03313711,FALSE,0.4673398,1.382558,0.002863295,FALSE,-0.02201688,-1.015378,0.9290541,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,DOWN,2,0
4120438,RABGGTA,5875,-0.2366688,-1.178269,0.06600374,FALSE,-0.3760998,-1.297829,0.002144157,FALSE,-0.227594,-1.170881,0.02619424,FALSE,-0.6161063,-1.532733,4.40424E-05,DOWN,-0.121975,-1.088224,0.770063,FALSE,-0.1024349,-1.073584,0.6191569,FALSE,-0.08358279,-1.059646,0.3449338,FALSE,-0.4930881,-1.407454,0.000589154,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4150168,ARSA,410,-0.2863648,-1.219563,0.01617958,FALSE,-0.4229985,-1.340711,0.000282065,FALSE,-0.1975642,-1.146761,0.1026618,FALSE,-0.5499591,-1.464044,3.70229E-06,DOWN,-0.2101715,-1.156826,0.5056435,FALSE,0.1478926,1.10795,0.5270436,FALSE,-0.4089738,-1.327741,5.46251E-05,FALSE,-0.3954867,-1.315387,0.002045434,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4150309,ZNHIT1,10467,-0.1037598,-1.07457,0.5916627,FALSE,-0.3348992,-1.261289,0.01048928,FALSE,-0.009633291,-1.0067,0.9722053,FALSE,-0.6603929,-1.580513,0.000146943,DOWN,0.06845848,1.048596,0.931318,FALSE,-0.140815,-1.102528,0.5711454,FALSE,0.07526904,1.053558,0.6435315,FALSE,-0.3091642,-1.23899,0.1270703,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4180563,LOC613037,613037,-0.4111644,-1.329759,0.03687742,FALSE,-0.5954251,-1.510918,0.000500737,DOWN,-0.1402122,-1.102067,0.6008356,FALSE,-0.8492057,-1.801509,0.000107217,DOWN,-0.007170392,-1.004982,0.9930992,FALSE,0.2360783,1.177787,0.4526657,FALSE,-0.2079199,-1.155022,0.2763391,FALSE,-0.4004532,-1.319922,0.06282357,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4200056,LOC100131785,100131785,-0.4609773,-1.376474,0.004223014,FALSE,-0.4940475,-1.408391,0.001242333,FALSE,-0.2128198,-1.158951,0.3109364,FALSE,-0.6958436,-1.619831,5.09335E-05,DOWN,-0.04125248,-1.029007,0.9642807,FALSE,-0.2484775,-1.187953,0.2572313,FALSE,-0.2377218,-1.179129,0.1201893,FALSE,-0.3722747,-1.294392,0.04152377,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4200541,FAM113B,91523,-0.4795668,-1.394325,0.01420071,FALSE,-0.9521066,-1.934696,2.04718E-08,DOWN,0.1999919,1.148692,0.3116457,FALSE,-0.8536776,-1.807102,6.4702E-07,DOWN,0.3491546,1.273814,0.552963,FALSE,-0.2968974,-1.2285,0.09728339,FALSE,-0.3928065,-1.312945,0.000584185,FALSE,-0.4146795,-1.333003,0.02387611,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4200692,NEU1,4758,-0.02882313,-1.02018,0.8615128,FALSE,-0.3647542,-1.287662,0.001789404,FALSE,-0.3102117,-1.23989,0.02932055,FALSE,-0.5564052,-1.4706,3.67363E-05,DOWN,-0.05059691,-1.035693,0.931318,FALSE,-0.200093,-1.148772,0.2131131,FALSE,-0.2216438,-1.166061,0.04351211,FALSE,-0.4499713,-1.366013,0.001231328,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4200703,CDC42BPB,9578,-0.2906687,-1.223207,0.06310083,FALSE,-0.6923659,-1.615931,2.4032E-06,DOWN,-0.06760373,-1.047975,0.7325053,FALSE,-0.6378249,-1.555982,0.000100424,DOWN,-0.2411141,-1.181905,0.6050126,FALSE,-0.2219476,-1.166307,0.237797,FALSE,-0.4434333,-1.359837,0.001895766,FALSE,-0.2837513,-1.217356,0.1137677,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4210524,RND3,390,-0.1675222,-1.123128,0.3709243,FALSE,0.7839906,1.721887,5.25791E-06,UP,-0.4861996,-1.40075,0.03652063,FALSE,-0.5146216,-1.428619,0.003106037,DOWN,0.5246553,1.43859,0.3269301,FALSE,-0.5178662,-1.431836,0.06382576,FALSE,0.0506659,1.035743,0.7841816,FALSE,0.4338745,1.350857,0.06765769,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,UP,FALSE,1,1
4210561,KIFC2,90990,-0.6736499,-1.595103,6.33923E-06,DOWN,-0.5794353,-1.494264,3.55019E-06,DOWN,-0.1204227,-1.087053,0.3389006,FALSE,-0.7465547,-1.677781,2.52545E-07,DOWN,0.02297649,1.016054,0.9789016,FALSE,0.2087696,1.155702,0.3384507,FALSE,-0.3395741,-1.265383,0.001015916,FALSE,-0.3433026,-1.268657,0.02639727,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4230168,MANBA,4126,0.01609549,1.011219,0.924159,FALSE,-0.4077461,-1.326612,0.002650138,FALSE,0.09744638,1.069878,0.4858946,FALSE,-0.8806091,-1.841153,5.21926E-09,DOWN,0.09487684,1.067974,0.8482034,FALSE,-0.2643256,-1.201074,0.1048561,FALSE,0.1440071,1.10497,0.1594345,FALSE,-0.2795028,-1.213776,0.07126635,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4230632,BAG4,9530,-0.6027552,-1.518614,0.000199743,DOWN,-0.8402109,-1.790312,1.03665E-07,DOWN,-0.06771993,-1.048059,0.7251589,FALSE,-0.7649625,-1.699326,1.13684E-05,DOWN,-0.2638917,-1.200713,0.6137013,FALSE,-0.006549649,-1.00455,0.9861078,FALSE,-0.3035554,-1.234182,0.01235924,FALSE,-0.4105738,-1.329214,0.01539695,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4250136,LTB4R,1241,-1.475122,-2.780071,4.85874E-09,DOWN,-0.8058684,-1.748198,1.21493E-07,DOWN,0.1186318,1.085705,0.5276037,FALSE,-0.6660816,-1.586757,5.11365E-05,DOWN,-0.324723,-1.252424,0.5724787,FALSE,0.3210605,1.249249,0.1545565,FALSE,-0.4348673,-1.351786,0.000585242,FALSE,-0.1035474,-1.074412,0.643726,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4250376,AHDC1,27245,-0.2185425,-1.163557,0.1665603,FALSE,-0.5299149,-1.443844,1.38759E-05,DOWN,-0.08612809,-1.061517,0.6075177,FALSE,-0.5568368,-1.47104,3.76037E-06,DOWN,0.009848644,1.00685,0.9895594,FALSE,-0.1595036,-1.116903,0.3148597,FALSE,-0.3950599,-1.314997,0.002181333,FALSE,-0.2794203,-1.213707,0.03654668,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,FALSE,2,0
4250626,PPAP2C,8612,-0.4465267,-1.362756,0.000152058,FALSE,-0.3993932,-1.318953,3.48163E-06,FALSE,-0.01479053,-1.010305,0.8905205,FALSE,-0.5431859,-1.457187,5.36222E-07,DOWN,-0.130076,-1.094351,0.6726913,FALSE,-0.1761832,-1.129891,0.1660156,FALSE,-0.1969299,-1.146257,0.00219936,FALSE,-0.3616208,-1.284869,0.00154707,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
4260392,NSDHL,50814,-0.7546186,-1.687186,0.000118309,DOWN,-0.6390541,-1.557308,4.53542E-05,DOWN,-0.08023993,-1.057194,0.7703249,FALSE,-0.7664964,-1.701133,7.5438E-05,DOWN,0.1312121,1.095214,0.8566356,FALSE,-0.07768787,-1.055325,0.7562959,FALSE,-0.3378026,-1.26383,0.02889286,FALSE,-0.3717974,-1.293964,0.09141178,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,DOWN,DOWN,3,0
4260661,MAPKAPK2,9261,-0.2094167,-1.156221,0.1609698,FALSE,-0.4224188,-1.340173,0.001759929,FALSE,-0.2166775,-1.162054,0.2584676,FALSE,-0.5665157,-1.480943,0.001457021,DOWN,-0.2406169,-1.181498,0.5799184,FALSE,-0.2026164,-1.150784,0.2741181,FALSE,-0.2312087,-1.173818,0.1069439,FALSE,-0.3652426,-1.288098,0.04702573,FALSE,FALSE,FALSE,FALSE,FALSE,DOWN,FALSE,FALSE,FALSE,1,0
